,Entity_SubjectType_ClassificationCode,NameAlias_WholeName,Address_City,Address_CountryDescription,Address_Street
17765,person,Irina Anatolievna YAROVAYA,,,
17766,person,Irina Anatoljevna JAROVAJA,,,
17767,person,,,,
17768,person,Румянцев Никита  Геннадьевич,,,
17769,person,Nikita RUMYANTSEV,,,
17770,person,Nikita RUMJANTSEV,,,
17771,person,,,,
17772,person,Киселёв Михаил  Сергеевич,,,
17773,person,Mikhail KISELYOV,,,
17774,person,Michail KISELJOV,,,
17775,person,,,,
17776,person,Дмитрий  Анатольевич Медведев,,,
17777,person,Dmitry Anatolyevich MEDVEDEV,,,
17778,person,Dmitrij Anatoljevitj MEDVEDEV,,,
17779,person,,,,
17780,person,Михаил  Владимирович  Мишустин,,,
17781,person,Mikhail Vladimirovich MISHUSTIN,,,
17782,person,Michail Vladimirovitj MISJUSTIN,,,
17783,person,,,,
17784,person,Владимир  Александрович  Колокольцев,,,
17785,person,Vladimir Alexandrovich KOLOKOLTSEV,,,
17786,person,Vladimir Aleksandrovitj KOLOKOLTSEV,,,
17787,person,,,,
17788,person,Сергей  Борисович Иванов,,,
17789,person,Sergei Borisovich IVANOV,,,
17790,person,Sergej Borisovitj IVANOV,,,
17791,person,,,,
17792,person,Игорь  Олегович Щёголев,,,
17793,person,Igor Olegovich SHCHYOGOLEV,,,
17794,person,Igor Olegovitj SJTJOGOLEV,,,
17795,person,,,,
17796,person,Владислав Леонидович  БРУЕВ,,,
17797,person,Vladislav Leonidovich BRUEV,,,
17798,person,Vladislav Leonidovitj BRUJEV,,,
17799,person,,,,
17800,person,,,,
17801,person,Олег Анатольевич ЭЙБАТОВ,,,
17802,person,Oleg Anatolyevich EIBATOV,,,
17803,person,Oleg Anatoljevitj EJBATOV,,,
17804,person,,,,
17805,person,Дмитрий Александрович ВИННИКОВ,,,
17806,person,Dmitry Alexandrovich VINNIKOV,,,
17807,person,Dmitrij Aleksandrovitj VINNIKOV,,,
17808,person,,,,
17809,person,,,,
17810,person,Пашкевич Александр,,,
17811,person,Aleksandr PASHKEVICH,,,
17812,person,Aleksandr PASJKEVITJ,,,
17813,person,,,,
17814,person,Андрей Лукьянович,,,
17815,person,Andrei LUKYANOVICH,,,
17816,person,Andrej LUKJANOVITJ,,,
17817,person,,,,
17818,person,Кривец Александр,,,
17819,person,Aleksandr KRIVETS,,,
17820,person,,,,
17821,person,Юрий Пыжик,,,
17822,person,Yuri PYZHIK,,,
17823,person,Jurij PYZJIK,,,
17824,person,,,,
17825,person,Владимир Николаевич  КУПРИЯНЮК,,,
17826,person,Vladimir Nikolaevich KUPRIYANYUK,,,
17827,person,Vladimir Nikoljaevitj KUPRIJANJUK,,,
17828,person,,,,
17829,person,,,,
17830,person,Андрей Константинович НЕКРАШЕВИЧ,,,
17831,person,Andrei Konstantinovich NEKRASHEVICH,,,
17832,person,Andrej Konstantinovitj NEKRASJEVITJ,,,
17833,person,,,,
17834,person,,,,
17835,person,Виктор Владимирович ГУЛЕВИЧ,,,
17836,person,Viktor Vladimirovich GULEVICH,,,
17837,person,Viktor Vladimirovitj GULEVITJ,,,
17838,person,,,,
17839,person,,,,
17840,person,Вольфович Александр Григорьевич,,,
17841,person,Volfovich Aleksandr GRIGORYEVICH,,,
17842,person,Volfovitj Aleksandr GRIGORJEVITJ,,,
17843,person,,,,
17844,person,Andrey ZHUK,,,
17845,person,Andrej ZJUK,,,
17846,person,,,,
17847,person,Sergei SIMONENKO,,,
17848,person,Sergej SIMONENKO,,,
17849,person,,,,
17850,person,Andrei BURDYKO,,,
17851,person,Andrej BURDYKO,,,
17852,person,,,,
17853,person,Николай Михайлович РОГАЩУК,,,
17854,person,Nikolai Mikhailovich ROGASHCHUK,,,
17855,person,Nikolaj Michajlovitj ROGASJTJUK,,,
17856,person,Вадим Иванович ДЕНИСЕНКО,,,
17857,person,Vadim Ivanovich DENISENKO,,,
17858,person,Vadim Ivanovitj Denisenko,,,
17859,person,,,,
17860,person,,,,
17861,person,Александр ЛОЗИЦКИЙ,,,
17862,person,Aleksandr LOZITSKY,,,
17863,person,Aleksandr LOZITSKIJ,,,
17864,person,,,,
17865,person,Игорь Викторович ДЕМИДЕНКО,,,
17866,person,Igor Viktorovich DEMIDENKO,,,
17867,person,Igor Viktorovitj DEMIDENKO,,,
17868,person,,,,
17869,person,,,,
17870,person,Yury Vitoldovich SHULEIKO,,,
17871,person,Yuri Vitoldovich SHULEYKO,,,
17872,person,Jurij Vitoldovitj SJULEJKO,,,
17873,person,,,UNKNOWN,
17874,person,,,,
17875,person,Иван Иванович КРУПКО,,,
17876,person,Ivan Ivanovich KRUPKO,,,
17877,person,Ivan Ivanovitj KRUPKO,,,
17878,person,,,,
17879,person,,,,
17880,person,Влади́мир Влади́мирович ПУ́ТИН,,,
17881,person,Vladimir Vladimirovich PUTIN,,,
17882,person,Vladimir Vladimirovich POUTINE,,,
17883,person,Vladimir Vladimirovitj PUTIN,,,
17884,person,,,,
17885,person,Сергей Викторович ЛАВРОВ,,,
17886,person,Sergey Viktorovich LAVROV,,,
17887,person,Sergueï Viktorovich LAVROV,,,
17888,person,Sergej Viktorovitj LAVROV,,,
17889,person,,,,
17890,person,Игорь Иванович СЕЧИН,,,
17891,person,Igor Ivanovich  SECHIN,,,
17892,person,Igor Ivanovič SEČIN,,,
17893,person,Igor Ivanovitj SETJIN,,,
17894,person,,,,
17895,person,,,,
17896,person,Николай Петрович  ТОКАРЕВ,,,
17897,person,Nikolay Petrovich  TOKAREV,,,
17898,person,Nikolaj Petrovič TOKAREV,,,
17899,person,Nikolaj Petrovitj TOKAREV,,,
17900,person,,,,
17901,person,Alisher USMONOV,,,
17902,person,Алишер  Бурханович УСМАНОВ,,,
17903,person,Alisher USMANOV,,,
17904,person,Ališer USMANOV,,,
17905,person,Alisjer USMANOV,,,
17906,person,,,,
17907,person,Пëтр Олегович АВЕН,,,
17908,person,Petr Olegovich  AVEN,,,
17909,person,Pjotr Olegovič AVEN,,,
17910,person,,,,
17911,person,Михаи́л Мара́тович  ФРИ́ДМАН,,,
17912,person,Mikhail Maratovich  FRIDMAN,,,
17913,person,Mihail Maratovič Fridman,,,
17914,person,Michail Maratovitj FRIDMAN,,,
17915,person,,,,
17916,person,Сергей Павлович РОЛДУГИН,,,
17917,person,Sergei Pavlovich  ROLDUGIN,,,
17918,person,Sergej Pavlovič Roldugin,,,
17919,person,Sergej Pavlovitj ROLDUGIN,,,
17920,person,,,,
17921,person,Дмитрий Сергеевич ПЕСКОВ,,,
17922,person,Dmitry Sergeyevich  PESKOV,,,
17923,person,Dmitrij Sergejevič Peskov,,,
17924,person,Dmitrij Sergejevitj PESKOV,,,
17925,person,,,,
17926,person,Дмитрий Николаевич  ЧЕРНЫШЕНКО,,,
17927,person,Dmitry Nikolaevich  CHERNYSHENKO,,,
17928,person,Dmitrij Nikolajevič Černišenko,,,
17929,person,Dmitrij Nikolajevitj TJERNYSJENKO,,,
17930,person,,,,
17931,person,Ирек Энварович  ФАЙЗУЛЛИН,,,
17932,person,Irek Envarovich  FAIZULLIN,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2022.058.01.0001.01.ENG&toc=OJ%3AL%3A2022%3A058%3ATOC,,
17933,person,Irek Envarovič Faizulin,,,
17934,person,Irek Envarovitj FAJZULLIN,,,
17935,person,,,,
17936,person,Виталий Геннадьевич  САВЕЛЬЕВ,,,
17937,person,Vitaly Gennadyevich SAVELYEV,,,
17938,person,Vitalij Genadjevič Saveljev,,,
17939,person,Vitalij Gennadjevitj SAVELJEV,,,
17940,person,,,,
17941,person,Андрей Анатольевич ТУРЧАК,,,
17942,person,Andrey  Anatolyevich  TURCHAK,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2022.058.01.0001.01.ENG&toc=OJ%3AL%3A2022%3A058%3ATOC,,
17943,person,Andrej Anatoljevič Turčak,,,
17944,person,Andrej Anatoljevitj TURTJAK,,,
17945,person,,,,
17946,person,Тигран Эдмондович КЕОСАЯН,,,
17947,person,Tigran  Edmondovich  KEOSAYAN,,,
17948,person,Tigran Edmondovič Keosajan,,,
17949,person,Tigran Edmondovitj KEOSAJAN,,,
17950,person,,,,
17951,person,Ольга Владимировна СКАБЕЕВА,,,
17952,person,Olga Vladimirovna  SKABEYEVA,,,
17953,person,Olga Vladimirovna Skabejeva,,,
17954,person,Olga Vladimirovna SKABEJEVA,,,
17955,person,,,,
17956,person,Модест Алексеевич  КОЛЕРОВ,,,
17957,person,Modest Alexeyevich KOLEROV,,,
17958,person,Modest Aleksejevič Kolerov,,,
17959,person,Modest Aleksejevitj KOLEROV,,,
17960,person,,,,
17961,person,Роман Георгиевич БАБАЯН,,,
17962,person,Roman Georgievich  BABAYAN,,,
17963,person,Roman Georgijevič Babajan,,,
17964,person,,,,
17965,person,Евгений ЛАВЛИНСКИЙ,,,
17966,person,Yevgeniy LAVLINSKIY,,,
17967,person,Захар ПРИЛЕПИН,,,
17968,person,Zakhar PRILEPIN,,,
17969,person,Евгений Николаевич ПРИЛЕПИН,,,
17970,person,Yevgeniy  Nikolaevich  PRILEPIN,,,
17971,person,Jevgenij Nikolajevič Prilepin,,,
17972,person,,,,
17973,person,Антон Вячеславович КУЗНЕЦОВ-КРАСОВСКИЙ,,,
17974,person,Anton Vyacheslavovich KUZNETSOV-KRASOVSKY,,,
17975,person,Антон Вячеславович КРАСОВСКИЙ,,,
17976,person,Anton  Vyacheslavovich  KRASOVSKY,,,
17977,person,Anton Vjačeslavovič Krasovski,,,
17978,person,,,,
17979,person,Аркадий Викторович МАМОНТОВ,,,
17980,person,Arkady Viktorovich  MAMONTOV,,,
17981,person,Arkadij Viktorovič Mamontov,,,
17982,person,,,,
17983,person,Сергей Михайлович ПИНЧУК,,,
17984,person,Sergei Mikhailovich  PINCHUK,,,
17985,person,Sergej Mihajlovič Pinčuk,,,
17986,person,Sergej Michajlovitj PINTJUK,,,
17987,person,,,,
17988,person,Алексей Юрьевич АВДЕЕВ,,,
17989,person,Alexey Yurevich  AVDEEV,,,
17990,person,Aleksej Jurevič Avdeev,,,
17991,person,Aleksej Jurjevitj AVDEEV,,,
17992,person,,,,
17993,person,Рустам Усманович МУРАДОВ,,,
17994,person,Rustam  Usmanovich  MURADOV,,,
17995,person,Rustam Usmanovič Muradov,,,
17996,person,Rustam Usmanovitj MURADOV,,,
17997,person,,,,
17998,person,Андрей Иванович СЫЧЕВОЙ,,,
17999,person,Andrey Ivanovich  SYCHEVOY,,,
18000,person,Andrej Ivanovič SIČEVOJ,,,
18001,person,Andrej Ivanovitj SYTJEVOJ,,,
18002,person,,,,
18003,person,Геннадий Николаевич  ТИМЧЕНКО,,,
18004,person,Gennady  Nikolayevich  TIMCHENKO,,,
18005,person,Genadij Nikolajevič TIMČENKO,,,
18006,person,Gennadij Nikolajevitj TIMTJENKO,,,
18007,person,,,,
18008,person,,,,
18009,person,,,,
18010,person,,,,
18011,person,Алексей Александрович  МОРДАШОВ,,,
18012,person,Alexey  Alexandrovits  MORDASCHOV,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2022.058.01.0001.01.ENG&toc=OJ%3AL%3A2022%3A058%3ATOC,,
18013,person,Aleksej Aleksandovic MORDAŠOV,,,
18014,person,Aleksej Aleksandrovits MORDASJOV,,,
18015,person,,,,
18016,person,,,,
18017,person,Петр Михайлович  ФРАДКОВ,,,
18018,person,Peter Mikhaylovich  FRADKOV,,,
18019,person,Pjotr Mihajlovič FRADKOV,,,
18020,person,Peter Michajlovitj FRADKOV,,,
18021,person,,,,
18022,enterprise,Акционерное общество «Страховое общество газовой промышленности»  АО «СОГАЗ»,,,
18023,enterprise,Gas Industry  Insurance Company SOGAZ,,,
18024,enterprise,Akciová společnost „Gas Industry Insurance Company SOGAZ“,,,
18025,enterprise,Compañía de Seguros de la Industria del Gas SOGAZ,,,
18026,enterprise,Compagnie d’assurance de l’industrie du gaz SOGAZ,,,
18027,enterprise,Przedsiębiorstwo ubezpieczeniowe przemysłu gazowego SOGAZ,,,
18028,enterprise,Compania de asigurări a industriei gazului SOGAZ,,,
18029,enterprise,,Moscow,"  cf@sogaz.ru ]""",Sakharov boulevard 10
18030,person,Алексaндр Анатольевич  ПОНОМАРEНКО,,,
18031,person,Alexander PONOMARENKO,,,
18032,person,Aleksander Ponomarenko,,,
18033,person,,,,
18034,person,Леанiд Вiктаравiч КАСIНСКI,,,
18035,person,Леонид Викторович КАСИНСКИЙ,,,
18036,person,Leonid Viktorovich KASINSKY,,,
18037,person,Leanid  Viktaravitj Kasinski,,,
18038,person,Leonid Viktorovitj  Kasinskij,,,
18039,person,,,,
18040,person,,,,
18041,person,Ігар  Уладзіміравіч  МАЖЫЛОЎСКІ,,,
18042,person,Игорь  Владимирович  МОЖИЛОВСКИЙ,,,
18043,person,Igor Vladimirovich  MOZHILOVSKY,,,
18044,person,Ihar Uladzimiravitj  Mazjylouski,,,
18045,person,Igor  Vladimirovitj Mozjilovskij,,,
18046,person,,,,
18047,person,,,,
18048,person,Алег  Леанідавіч  ВОІНАЎ,,,
18049,person,Олег  Леонидович  ВОИНОВ,,,
18050,person,Oleg Leonidovich  VOINOV,,,
18051,person,Aleh Leanidavitj Voinau,,,
18052,person,Oleg Leonidovitj  Voinov,,,
18053,person,,,,
18054,person,,,,
18055,person,Сяргей Анатольевіч САЎТА,,,
18056,person,Сергей Анатольевич САУТА,,,
18057,person,Sergei Anatolievich SAUTA,,,
18058,person,Siarhej  Anatoljevitj Sauta,,,
18059,person,Sergej Anatoljevitj  Sauta,,,
18060,person,,,,
18061,person,Іван Іосіфавіч БАГУСЛАЎСКІ,,,
18062,person,Иван Иосифович БОГУСЛАВСКИЙ,,,
18063,person,Ivan Josephovich BOGUSLAVSKY,,,
18064,person,Ivan Iosifavitj  Bahuslauski,,,
18065,person,Ivan  Iosifovitj Boguslavskij,,,
18066,person,,,,
18067,person,,,,
18068,person,Дзмітрый Анатольевіч МІХАЛАП,,,
18069,person,Дмитрий Анатольевич МИХОЛАП,,,
18070,person,Dmitry Anatolievich MIHOLAP,,,
18071,person,Dzmitryj  Anatoljevitj Michalap,,,
18072,person,Dmitrij  Anatoljevitj Micholap,,,
18073,person,,,,
18074,person,,,,
18075,person,Анатоль Анатольевіч БУЛАЎКА,,,
18076,person,Анатолий Анатольевич БУЛАВКО,,,
18077,person,Anatoliy Anatolievich BULAVKO,,,
18078,person,Anatol  Anatoljevitj Bulauka,,,
18079,person,Anatolj  Anatoljevitj Bulavko,,,
18080,person,,,,
18081,person,,,,
18082,person,Віктар Уладзіміравіч СОЙКА,,,
18083,person,Виктор Владимирович СОЙКО,,,
18084,person,Victor Vladimirovich SOYKO,,,
18085,person,Viktar  Uladzimiravitj Sojka,,,
18086,person,Viktor Vladimirovitj  Sojko,,,
18087,person,,,,
18088,person,,,,
18089,person,Юрый Міхайлавіч ПЕЙГАНОВІЧ,,,
18090,person,Юрий Михайлович ПЕЙГАНОВИЧ,,,
18091,person,Yuri Mikhailovich PEYGANOVICH,,,
18092,person,Juryj Michajlavitj  Pejhanovitj,,,
18093,person,Jurij  Michajlovitj Pejganovitj,,,
18094,person,,,,
18095,person,Аляксандр Іванавіч БАС,,,
18096,person,Александр Иванович БАС,,,
18097,person,Alexander Ivanovich BAS,,,
18098,person,Aljaksandr  Ivanavitj Bas,,,
18099,person,Aleksandr Ivanovitj Bas,,,
18100,person,,,,
18101,person,,,,
18102,person,Дмитрий Леонтьевич БЕКРЕНЬ,,,
18103,person,Dmitry Leontievich BEKREN,,,
18104,person,Dmitrij Leontievitj Bekren,,,
18105,person,,,,
18106,person,,,,
18107,person,Виталий Фридрихович КИЛЬЧЕВСКИЙ,,,
18108,person,Vitaly Fridrikhovich KILCHEVSKY,,,
18109,person,Vitalij  Fridrichovitj Kiltjevskij,,,
18110,person,,,,
18111,person,,,,
18112,person,Сергей Николаевич ГРИНЮК,,,
18113,person,Sergey Nikolayevich GRINYUK,,,
18114,person,Sergej Nikolajevitj Grinjuk,,,
18115,person,,,,
18116,person,,,,
18117,person,Александр Викторович НАУМЕНКО,,,
18118,person,Aleksandr Viktorovich NAUMENKO,,,
18119,person,Aleksandr  Viktorovitj Naumenko,,,
18120,person,,,,
18121,person,Владимир Владимирович КУЛАЖИН,,,
18122,person,Vladimir Vladimirovich KULAZHIN,,,
18123,person,Vladimir  Vladimirovitj Kulazjin,,,
18124,person,,,,
18125,person,Valery Ivanovich YANUSHKEVICH,,,
18126,person,Валерий Иванович ЯНУШКЕВИЧ,,,
18127,person,Valerij  Ivanovitj Janusjkevitj,,,
18128,person,,,,
18129,person,Вячеслав Александрович ЛЕНКЕВИЧ,,,
18130,person,Vyacheslav Aleksandrovich LENKEVICH,,,
18131,person,Vjatjeslav  Aleksandrovitj Lenkevitj,,,
18132,person,,,,
18133,person,Дмитрий Иванович СУРОВИЧ,,,
18134,person,Dmitri Ivanovich SUROVICH,,,
18135,person,Dmitrij Ivanovitj Surovitj,,,
18136,person,,,,
18137,person,Олег Николаевич КОПЫЛ,,,
18138,person,Oleg Nikolayevich KOPYL,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2022.066.01.0001.01.ENG&toc=OJ%3AL%3A2022%3A066%3ATOC,,
18139,person,Oleg Nikolajevitj Kopyl,,,
18140,person,,,,
18141,person,Дмитрий Александрович ЗАБРОЦКИ,,,
18142,person,Dmitry Alexandrovich ZABROTSKY,,,
18143,person,Dmitrij  Aleksandrovitj Zabrotski,,,
18144,person,,,,
18145,person,Вадим Анатольевич ЛУКАШЕВИЧ,,,
18146,person,Vadim Anatolyevich LUKASHEVICH,,,
18147,person,Vadim  Anatoljevitj Lukasjevitj,,,
18148,person,Vadim Jevgenjevitj Sjadura,,,
18149,person,Вадим Евгеньевич ШАДУРА,,,
18150,person,Vadim Evgenievich SHADURA,,,
18151,person,,,,
18152,person,Svetlana Jevgenjevna SAVITSKAJA,,,
18153,person,Светлана Евгеньевна Савицкая,,,
18154,person,Svetlana Yevgenyevna SAVITSKAYA,,,
18155,person,,,,
18156,person,Veronika Valerijevna VLASOVA,,,
18157,person,Вероника Валериевна Власова,,,
18158,person,Veronika Valeriyevna VLASOVA,,,
18159,person,,,,
18160,,,,,
18161,,,,,
18162,,,,,
18163,,,,,
18164,,,,,
18165,person,Александр Дмитриевич ПУМПЯНСКИЙ,,,
18166,person,Alexander Dmitrievich PUMPYANSKY,,,
18167,person,Aleksander Dmitrijevič  PUMPJANSKI,,,
18168,person,Aleksandr  Dmitrijevitj PUMPJANSKIJ,,,
18169,person,,,,
18170,person,,,,
18171,person,Александр Семёнович ВИНОКУРОВ,,,
18172,person,Alexander Semenovich VINOKUROV,,,
18173,person,Aleksander Semenovič  VINOKUROV,,,
18174,person,Aleksandr  Semjonovitj VINOKUROV,,,
18175,person,,,,
18176,person,,,,
18177,person,Андрей Игоревич  МЕЛЬНИЧЕНКО,,,
18178,person,Andrey Igorevich  MELNICHENKO,,,
18179,person,Andrej Igorevič MELNIČENKO,,,
18180,person,Andrej  Igorevitj MELNITJENKO,,,
18181,person,,,,
18182,person,,,,
18183,person,Дмитрий  Алekcандрович  ПУМПЯНСКИЙ,,,
18184,person,Dmitry A.  PUMPIANSKY,,,
18185,person,Dmitry  Alexandrovich  PUMPYANSKY,,,
18186,person,Dmitri Aleksandrovič  PUMPJANSKI,,,
18187,person,Dmitrij  Aleksandrovitj PUMPJANSKIJ,,,
18188,person,,,,
18189,person,,,,
18190,person,Елена Геннадьевна ЗЛЕНКО,,,
18191,person,Yelena Gennadyevna ZLENKO,,,
18192,person,Jelena Gennadjevna ZLENKO,,,
18193,person,,,,
18194,person,Ольга Сергеевна ЗАБРАЛОВА,,,
18195,person,Olga Sergeyevna ZABRALOVA,,,
18196,person,Olga Sergejevna ZABRALOVA,,,
18197,person,,,,
18198,person,Дмитрий  Аркадьевич  МАЗЕПИН,,,
18199,person,Dmitry Arkadievich  MAZEPIN,,,
18200,person,Dmitri Arkadevič MAZEPIN,,,
18201,person,Dmitrij Arkadjevitj MAZEPIN,,,
18202,person,,,,
18203,person,,,,
18204,person,Игорь Дмитриевич ЗУБАРЕВ,,,
18205,person,Igor Dmitryevich ZUBAREV,,,
18206,person,Igor Dmitrijevitj ZUBAREV,,,
18207,person,,,,
18208,person,Виктор Викторович ЗОБНЕВ,,,
18209,person,Viktor Viktororvich ZOBNEV,,,
18210,person,Viktor Viktorovitj ZOBNEV,,,
18211,person,,,,
18212,person,Галина Евгеньевна Пумпянская,,,
18213,person,Galina Evgenyevna  PUMPYANSKAYA,,,
18214,person,Galina Evgenjevna  PUMPJANSKAJA,,,
18215,person,Galina  Jevgenjevna PUMPJANSKAJA,,,
18216,person,,,,
18217,person,,,,
18218,person,Николай Андреевич ЖУРАВЛЁВ,,,
18219,person,Nikolai Andreyevich ZHURAVLEV,,,
18220,person,Nikolaj Andrejevitj ZJURAVLJOV,,,
18221,person,,,,
18222,person,Юрий Викторович ФЁДОРОВ,,,
18223,person,Yury Viktorovich FEDOROV,,,
18224,person,Jurij Viktorovitj FJODOROV,,,
18225,person,,,,
18226,person,Николай Васильевич  ФЁДОРОВ,,,
18227,person,Nikolai Vasilyevich FYODOROV,,,
18228,person,Nikolaj Vasiljevitj FJODOROV,,,
18229,person,,,,
18230,person,Айрат Минерасихович  ГИБАТДИНОВ,,,
18231,person,Airat Minerasikhovich  GIBATDINOV,,,
18232,person,Ajrat Minerasichovitj GIBATDINOV,,,
18233,person,,,,
18234,person,Денис Владимирович ГУСЕВ,,,
18235,person,Denis Vladimirovich GUSEV,,,
18236,person,Denis Vladimirovitj GUSEV,,,
18237,person,,,,
18238,person,Лилия Салаватовна  ГУМЕРОВА,,,
18239,person,Lilia Salavatovna GUMEROVA,,,
18240,person,Lilija Salavatovna GUMEROVA,,,
18241,person,,,,
18242,person,Римма Фёдоровна  ГАЛУШИНА,,,
18243,person,Rimma Fyodorovna GALUSHINA,,,
18244,person,Rimma Fjodorovna GALUSJINA,,,
18245,person,,,,
18246,person,Сулейман Садулаевич  ГЕРЕМЕЕВ,,,
18247,person,Suleiman Sadulayevich  GEREMEYEV,,,
18248,person,Sulejman Sadulajevitj GEREMEJEV,,,
18249,person,,,,
18250,person,Баир Баясхаланович ЖАМСУЕВ,,,
18251,person,Bair Bayaskhalanovich ZHAMSUYEV,,,
18252,person,Bair Bajaschalanovitj ZJAMSUJEV,,,
18253,person,,,,
18254,person,Татьяна Анатольевна ГИГЕЛЬ,,,
18255,person,Tatyana Anatolyevna GIGEL,,,
18256,person,Tatiana Anatoljevna GIGEL,,,
18257,person,,,,
18258,person,Александр Владиславович  ГУСАКОВСКИЙ,,,
18259,person,Alexander Vladislavovich  GUSAKOVSKY,,,
18260,person,Aleksandr Vladislavovitj GUSAKOVSKIJ,,,
18261,person,,,,
18262,person,Дмитрий Юрьевич ГОРИЦКИЙ,,,
18263,person,Dmitry Yuryevich GORITSKY,,,
18264,person,Dmitrij Jurjevitj GORITSKIJ,,,
18265,person,,,,
18266,person,Анастасия Геннадьевна ЖУКОВА,,,
18267,person,Anastasia Gennadyevna ZHUKOVA,,,
18268,person,Anastasija Gennadjevna ZJUKOVA,,,
18269,person,,,,
18270,person,Любовь Николаевна ГЛЕБОВА,,,
18271,person,Lyubov Nikolayevna GLEBOVA,,,
18272,person,Ljubov Nikolajevna GLEBOVA,,,
18273,person,,,,
18274,person,Сергей Васильевич  ГОРНЯКОВ,,,
18275,person,Sergei Vasilyevich GORNYAKOV,,,
18276,person,Sergej Vasiljevitj GORNJAKOV,,,
18277,person,,,,
18278,person,Светлана Петровна ГОРЯЧЕВА,,,
18279,person,Svetlana Petrovna  GORYACHEVA,,,
18280,person,Svetlana Petrovna GORJATJEVA,,,
18281,person,,,,
18282,person,Геннадий Владимирович ЯГУБОВ,,,
18283,person,Gennady Vladimirovich YAGUBOV,,,
18284,person,Gennadij Vladimirovitj JAGUBOV,,,
18285,person,,,,
18286,person,Владимир Филиппович  ГОРОДЕЦКИЙ,,,
18287,person,Vladimir Filippovich  GORODETSKIY,,,
18288,person,Vladimir Filippovitj GORODETSKIJ,,,
18289,person,,,,
18290,person,Эдуард Владимирович  ИСАКОВ,,,
18291,person,Eduard Vladimirovich ISAKOV,,,
18292,person,Eduard Vladimirovitj ISAKOV,,,
18293,person,,,,
18294,person,Василий Николаевич  ИКОННИКОВ,,,
18295,person,Vasily Nikolayevich IKONNIKOV,,,
18296,person,Vasilij Nikolajevitj IKONNIKOV,,,
18297,person,,,,
18298,person,Андрей Николаевич ЕПИШИН,,,
18299,person,Andrei Nikolayevich YEPISHIN,,,
18300,person,Andrej Nikolajevitj JEPISJIN,,,
18301,person,,,,
18302,person,Сергей Павлович ИВАНОВ,,,
18303,person,Sergey Pavlovich IVANOV,,,
18304,person,Sergej Pavlovitj IVANOV,,,
18305,person,,,,
18306,person,Алексей Николаевич  КОНДРАТЕНКО,,,
18307,person,Aleksey Nikolayevich  KONDRATENKO,,,
18308,person,Aleksej Nikolajevitj KONDRATENKO,,,
18309,person,,,,
18310,person,Ирек Ишмухаметович ЯЛАЛОВ,,,
18311,person,Irek Ishmukhametovich YALALOV,,,
18312,person,Irek Isjmuchametovitj JALALOV,,,
18313,person,,,,
18314,person,Александр Богданович  КАРЛИН,,,
18315,person,Alexander Bogdanovich KARLIN,,,
18316,person,Aleksandr Bogdanovitj KARLIN,,,
18317,person,,,,
18318,person,Андрей Аркадьевич КЛИМОВ,,,
18319,person,Andrey Akardyevich KLIMOV,,,
18320,person,Andrej Arkardjevitj KLIMOV,,,
18321,person,,,,
18322,person,Андрей Владимирович ЯЦКИН,,,
18323,person,Andrey Vladimirovich YATSKIN,,,
18324,person,Andrej Vladimirovitj JATSKIN,,,
18325,person,,,,
18326,person,Андрей Викторович КУТЕПОВ,,,
18327,person,Andrey Viktorovich KUTEPOV,,,
18328,person,Andrej Viktorovitj KUTEPOV,,,
18329,person,,,,
18330,person,Михаил  Эдуардович  ОСЕЕВСКИЙ,,,
18331,person,Mikhail Eduardovich  OSEEVSKY,,,
18332,person,Mihail Eduardovič OSEEVSKI,,,
18333,person,Michail Eduardovitj  OSEJEVSKIJ,,,
18334,person,,,,
18335,person,,,,
18336,person,Белан Багаудинович  ХАМЧИЕВ,,,
18337,person,Belan Bagaudinovich  KHAMCHIEV,,,
18338,person,Belan Bagaudinovitj CHAMTJIJEV,,,
18339,person,,,,
18340,person,Александр Георгиевич ЯРОШУК,,,
18341,person,Alexander Georgievich YAROSHUK,,,
18342,person,Aleksandr Georgijevitj JAROSJUK,,,
18343,person,,,,
18344,person,Галина Николаевна  КАРЕЛОВА,,,
18345,person,Galina Nikolayevna KARELOVA,,,
18346,person,Galina Nikolajevna KARELOVA,,,
18347,person,,,,
18348,person,Ирина Андреевна КОЖАНОВА,,,
18349,person,Irina Andreyevna KOZHANOVA,,,
18350,person,Irina Andrejevna KOZJANOVA,,,
18351,person,,,,
18352,person,Крым Олиевич КАЗАНОКОВ,,,
18353,person,Krym Olievich KAZANOKOV,,,
18354,person,Krym Olijevitj KAZANOKOV,,,
18355,person,,,,
18356,person,Юрий Леонидович ВОРОБЬЁВ,,,
18357,person,Yury Leonidovich VOROBYOV,,,
18358,person,Jurij Leonidovitj VOROBJOV,,,
18359,person,,,,
18360,person,Мурат Крым-Гериевич  ХАПСИРОКОВ,,,
18361,person,Murat Krym-Gerievich  KHAPSIROKOV,,,
18362,person,Murat Krym-Gerijevitj CHAPSIROKOV,,,
18363,person,,,,
18364,person,Михаил Игоревич  ПОЛУБОЯРИНОВ,,,
18365,person,Mikhail Igorevich  POLUBOYARINOV,,,
